episode_idx,time_sec,dr_E_m,dr_N_m,gt_E_m,gt_N_m,drift_m
22,50,652.35504,-50.19111,262.706,231.28854,480.68405
22,51,669.3717,-52.28306,253.06277,239.33018,508.2828
22,52,682.5725,-62.254623,242.77441,247.09628,537.6991
22,53,687.6825,-77.42992,232.05167,254.8641,563.9315
22,54,683.8821,-92.92552,221.23186,262.79645,583.5952
22,55,672.1904,-104.11819,210.49445,270.74274,594.7133
22,56,656.2962,-107.082184,199.84946,278.56232,597.54944
22,57,641.27875,-101.387794,189.25307,286.39966,595.57227
22,58,631.8324,-88.88892,178.68513,294.3807,593.49646
22,59,630.06683,-73.3854,168.33223,302.3984,595.3254
22,60,636.29663,-59.215454,158.13544,310.28516,604.292
23,1,10.685861,4.3363442,6.7989235,2.9695718,4.1202364
23,2,21.699337,8.419151,13.425398,5.995408,8.621635
23,3,32.78244,12.615501,19.106916,8.623389,14.246295
23,4,43.85196,17.028923,23.426859,11.050885,21.281956
23,5,54.820923,22.155544,26.29519,13.86314,29.706589
23,6,65.3328,28.117413,28.095896,17.76199,38.649994
23,7,75.40043,34.452652,28.384048,23.160458,48.353424
23,8,85.33728,41.064495,26.456928,29.58313,59.98931
23,9,95.40967,47.98517,23.154804,36.78014,73.11852
23,10,105.525055,54.88337,18.939743,44.877384,87.16155
23,11,115.997955,61.813618,13.817883,53.60485,102.50927
23,12,126.98947,68.62189,7.9932866,62.78998,119.13901
23,13,138.37177,75.67967,1.3443156,72.26851,137.0699
23,14,149.92827,82.902534,-6.0235496,81.915634,155.95494
23,15,161.6226,90.524185,-13.885573,91.55074,175.51118
23,16,173.53546,98.52457,-21.981993,101.006805,195.5332
23,17,185.33893,107.36312,-30.022947,110.41033,215.38344
23,18,196.02492,118.303024,-38.297474,119.546,234.32568
23,19,205.54259,130.89041,-46.888718,128.33524,252.44423
23,20,216.64624,141.69794,-55.818615,136.84903,272.508
23,21,230.41861,146.91644,-65.46184,144.89066,295.88736
23,22,244.3648,144.63124,-75.7502,152.65675,320.21558
23,23,254.21321,135.2431,-86.47295,160.42459,341.6155
23,24,257.48703,122.09355,-97.292755,168.35693,357.78345
23,25,253.11661,109.02293,-108.03016,176.30322,367.36035
23,26,242.31747,100.48691,-118.67515,184.12279,370.55447
23,27,228.76047,98.82356,-129.27153,191.96014,369.94772
23,28,216.75287,104.463165,-139.83948,199.94118,369.1533
23,29,209.3206,115.375786,-150.19238,207.9589,371.2428
23,30,208.40184,128.4223,-160.38918,215.84564,379.0114
23,31,214.89357,139.67729,-170.6533,223.53824,394.56183
23,32,226.1683,145.83862,-180.9761,231.18382,415.99323
23,33,239.2504,145.49475,-191.24965,238.86377,440.50888
23,34,250.18921,138.05818,-201.57574,246.60811,464.62314
23,35,255.80956,125.86029,-211.98544,254.48116,485.1551
23,36,254.04942,112.5981,-222.49167,262.6715,499.61328
23,37,245.57153,101.819496,-233.0803,270.6369,507.5499
23,38,232.58878,96.814224,-243.57397,278.66995,509.70822
23,39,219.17667,99.778625,-254.08336,286.41144,508.73062
23,40,209.34937,109.53609,-264.49,294.20255,508.5523
23,41,201.53836,121.32359,-274.9212,302.09012,509.5981
23,42,191.78217,131.89897,-285.42188,310.06482,509.3788
23,43,180.08759,141.36646,-295.83676,317.90353,507.6114
23,44,167.43268,150.19449,-306.03156,325.6884,504.94205
23,45,154.50044,159.03568,-316.31577,333.5959,502.13464
23,46,141.21765,168.18536,-326.7133,341.69287,499.06335
23,47,127.78865,177.70125,-337.1719,349.84448,495.80402
23,48,115.33613,187.21164,-347.46155,357.97086,493.29544
23,49,103.68393,196.87787,-357.53555,365.9669,491.23773
23,50,92.14055,206.3778,-367.44785,373.74564,489.115
23,51,79.94081,216.24036,-377.06168,381.44086,485.94495
23,52,68.29264,225.76811,-385.80115,388.68076,482.4331
23,53,56.699673,235.23361,-393.78836,395.38348,478.10822
23,54,44.98459,245.0495,-401.5824,401.51013,473.18283
23,55,33.57368,254.53603,-409.65988,407.30557,468.82248
23,56,21.642393,264.39188,-417.73645,413.21014,463.89722
23,57,9.920771,274.80914,-425.60623,418.83258,458.72272
23,58,-1.2396898,285.43964,-432.25317,423.37857,452.5481
23,59,-12.528584,296.74402,-437.86215,427.27005,444.9109
23,60,-23.743221,308.24283,-443.02112,430.99924,436.8788
24,1,-2.7586951,5.322714,-9.259269,6.8454237,6.6765337
24,2,-2.1673543,10.925806,-19.58207,14.491,17.775908
24,3,1.1654449,15.445323,-29.855616,22.170948,31.741774
24,4,6.1539598,17.377497,-40.18171,29.915293,48.001987
24,5,11.520227,16.442387,-50.591408,37.788338,65.67728
24,6,15.436448,12.893425,-61.09763,45.978695,83.37926
24,7,17.080244,7.5797963,-71.68627,53.944073,100.1456
24,8,15.740701,2.0174046,-82.17993,61.977127,114.81994
24,9,11.692214,-1.746397,-92.689316,69.71863,126.50199
24,10,6.1588697,-2.7800162,-103.09595,77.50973,135.58414
24,11,0.2466073,-2.6672153,-113.52716,85.3973,143.87434
24,12,-5.8470206,-3.5311208,-124.02784,93.37202,152.82971
24,13,-12.38254,-5.452664,-134.44272,101.210724,162.098
24,14,-19.138155,-7.975367,-144.63753,108.99557,171.55843
24,15,-26.100725,-10.650515,-154.92172,116.90308,181.28642
24,16,-33.524574,-13.472912,-165.31924,125.00005,191.16643
24,17,-41.322178,-16.319418,-175.77785,133.15167,201.04709
24,18,-48.49106,-18.649591,-186.0675,141.27803,210.96
24,19,-55.276108,-20.556587,-196.14151,149.27406,220.64795
24,20,-61.897953,-22.445704,-206.05379,157.05281,230.21864
24,21,-69.2125,-24.601748,-215.66765,164.74806,239.37932
24,22,-75.919,-26.536762,-224.40712,171.98795,247.91286
24,23,-82.535,-28.451992,-232.39433,178.69066,255.66756
24,24,-89.47645,-30.3662,-240.18837,184.8173,262.71283
24,25,-95.97917,-32.18636,-248.26585,190.61276,269.8716
24,26,-103.08827,-34.20038,-256.3424,196.51732,276.97922
24,27,-110.46576,-36.00534,-264.2122,202.13977,283.46262
24,28,-117.63898,-37.499866,-270.85913,206.68576,288.27597
24,29,-125.40141,-38.915646,-276.4681,210.57726,291.66394
24,30,-133.26541,-40.25409,-281.6271,214.30643,294.6392
24,31,-141.0378,-41.42447,-286.03976,217.39394,296.6691
24,32,-147.89754,-42.385845,-288.9398,219.25812,297.23807
24,33,-154.07425,-43.24263,-291.75433,221.08784,298.0376
24,34,-159.92628,-44.106735,-295.48013,223.17741,299.6926
24,35,-166.2145,-44.931602,-300.41855,224.60426,301.0985
24,36,-172.78415,-45.635433,-306.72665,225.0953,302.05252
24,37,-180.05103,-46.34747,-313.7901,224.28743,301.87643
24,38,-186.43896,-46.93926,-321.40482,222.62166,301.4612
24,39,-193.24268,-47.49544,-329.405,220.17282,300.31064
24,40,-200.16635,-47.938335,-337.75488,217.28546,298.788
24,41,-207.03384,-48.707527,-346.22726,215.135,298.30804
24,42,-214.07513,-50.377827,-354.42078,215.11201,300.30276
24,43,-220.5209,-52.18297,-362.20938,217.44667,304.59116
24,44,-226.12123,-52.520958,-369.77637,222.04646,309.8775
24,45,-231.01512,-51.368996,-377.49826,227.63544,315.12027
24,46,-236.22362,-49.502537,-385.54605,233.87259,320.31024
24,47,-241.62758,-47.63041,-393.52896,240.2436,325.49268
24,48,-247.4809,-45.71713,-400.9386,246.34377,329.92245
24,49,-253.24506,-44.21061,-407.03256,252.69121,334.367
24,50,-259.4039,-43.141216,-411.46985,260.06433,339.20148
24,51,-265.22253,-42.262173,-414.6431,268.82156,345.1081
24,52,-270.91687,-41.288177,-417.53305,278.71518,351.99213
24,53,-276.95255,-40.10359,-420.6656,289.51587,359.58646
24,54,-283.09058,-38.98703,-423.89404,300.846,367.84793
24,55,-289.45767,-37.974693,-427.07047,312.2546,376.2949
24,56,-295.10376,-37.186817,-430.21567,323.768,385.41357
24,57,-299.74698,-36.61759,-433.34888,335.5053,395.37946
24,58,-303.73254,-36.16793,-436.49026,347.2357,405.73755
24,59,-307.4592,-35.871086,-439.7031,358.65085,416.09616
24,60,-311.49527,-35.67602,-442.8796,369.6893,426.12543
25,1,-9.963664,7.3326087,-3.917221,2.7271512,7.6006384
25,2,-19.606886,14.50652,-6.8172455,4.591334,16.182886
25,3,-29.256165,21.680206,-9.631766,6.4210467,24.85878
25,4,-39.291924,28.999868,-13.357565,8.510622,33.051476
25,5,-49.595966,36.77268,-18.296001,9.937475,41.228825
25,6,-60.093777,45.08924,-24.604105,10.428512,49.607285
25,7,-71.13782,54.00244,-31.667551,9.620642,59.39399
25,8,-81.66266,62.58904,-39.28227,7.9548693,69.14471
25,9,-92.57877,71.693214,-47.28244,5.5060234,80.20288
25,10,-103.664635,81.27636,-55.63233,2.6186645,92.16363
25,11,-115.22178,90.34193,-64.104706,0.4681986,103.39363
25,12,-128.10863,98.13331,-72.29823,0.445229,112.506714
25,13,-140.9074,105.186066,-80.086815,2.7798731,119.105705
25,14,-151.15434,114.10871,-87.65382,7.3796787,124.191
25,15,-158.12845,125.16092,-95.37571,12.968649,128.54965
25,16,-164.03964,137.39806,-103.4235,19.205795,132.8297
25,17,-170.16766,149.74821,-111.40641,25.576818,137.37329
25,18,-176.71834,162.38737,-118.81603,31.676973,142.96114
25,19,-183.9389,174.47556,-124.91001,38.024426,148.67186
25,20,-192.32275,186.16539,-129.34727,45.397537,154.21251
25,21,-200.75673,197.3955,-132.52054,54.154762,158.66342
25,22,-208.9354,208.73894,-135.41049,64.04839,162.29993
25,23,-217.05035,220.59317,-138.54303,74.84907,165.5438
25,24,-225.38242,232.40974,-141.77148,86.17923,168.44629
25,25,-234.10527,244.21355,-144.9479,97.58783,171.6046
25,26,-242.60062,255.26326,-148.09312,109.101204,174.05461
25,27,-250.64758,265.37646,-151.22632,120.83852,175.43034
25,28,-258.37717,274.9009,-154.3677,132.56891,176.2849
25,29,-266.2428,283.96716,-157.58054,143.98407,177.20822
25,30,-274.59384,293.0072,-160.75706,155.0225,178.88148
25,31,-283.55475,302.23697,-163.77849,165.77423,181.57211
25,32,-292.69806,311.20337,-166.20024,176.5718,184.73592
25,33,-301.85568,320.00372,-167.91057,187.26236,188.57774
25,34,-310.85623,328.6495,-169.96407,198.16158,192.03568
25,35,-319.68024,337.3474,-172.90773,208.99345,194.97925
25,36,-328.44034,346.22882,-176.52342,220.08655,197.46043
25,37,-336.95984,355.64233,-180.08282,231.24997,200.20953
25,38,-344.10306,366.05347,-183.5823,242.54591,202.53648
25,39,-348.17987,378.6625,-187.00804,254.08917,203.70291
25,40,-347.61145,392.0543,-190.32518,265.60385,201.81349
25,41,-342.65668,405.22235,-193.51079,276.8293,196.79753
25,42,-337.20782,418.9899,-196.46838,287.75558,192.4319
25,43,-332.21024,433.41962,-199.25235,298.5132,189.41367
25,44,-327.1157,448.48053,-201.53386,308.9003,187.75899
25,45,-321.4813,464.00006,-203.33707,318.88202,187.12912
25,46,-315.44843,479.1312,-204.72002,328.2508,187.15147
25,47,-309.47537,493.6141,-205.7656,336.94803,187.88287
25,48,-302.59503,508.29446,-206.5295,344.49954,189.88777
25,49,-294.7672,522.8404,-207.27277,350.9065,192.9159
25,50,-286.0034,537.4504,-208.00261,355.96896,197.53386
25,51,-276.8606,551.8828,-208.59946,359.75894,203.89008
25,52,-266.96008,565.9886,-209.05467,362.63867,211.43373
25,53,-256.69238,580.2052,-209.32007,364.4816,220.86378
25,54,-246.19846,594.5697,-209.48277,365.39996,232.09225
25,55,-235.36087,609.15424,-209.5171,365.62958,244.89214
25,56,-224.0052,623.591,-209.53069,365.6793,258.31757
25,57,-211.87157,638.7229,-209.54073,365.75723,272.97562
25,58,-199.44318,654.41974,-209.58136,366.04556,288.55234
25,59,-187.25652,670.4225,-209.59175,366.21893,305.0224
25,60,-175.51683,686.173,-209.58496,366.24115,321.7406
26,1,-3.6086235,11.641117,-2.7160676,9.679693,2.154957
26,2,-7.4481244,22.981419,-5.1378255,20.477255,3.407098
26,3,-11.397479,34.197723,-6.8481474,31.167822,5.4659605
26,4,-15.302377,45.27615,-8.901643,42.067043,7.160151
26,5,-19.038038,56.333614,-11.845302,52.898914,7.9707355
26,6,-22.647408,67.534744,-15.461006,63.992012,8.0121975
26,7,-25.82737,79.07909,-19.020403,75.15543,7.8568344
26,8,-27.423302,90.86877,-22.519876,86.451385,6.5997605
26,9,-25.501614,103.24185,-25.945621,97.99464,5.2659674
26,10,-19.308277,114.33446,-29.262754,109.50932,11.062258
26,11,-9.458817,123.4025,-32.44836,120.73479,23.143806
26,12,1.1039028,132.80103,-35.405968,131.66106,36.527664
26,13,11.595707,142.9866,-38.189922,142.41869,49.788868
26,14,22.479149,153.70634,-40.47144,152.80576,62.95703
26,15,34.059258,164.61928,-42.274647,162.78748,76.35589
26,16,45.877388,175.08139,-43.65759,172.15627,89.58274
26,17,57.38591,185.03014,-44.70317,180.8535,102.174484
26,18,69.812706,194.78915,-45.467068,188.40501,115.45641
26,19,83.0203,204.02618,-46.210342,194.81195,129.55873
26,20,97.0862,212.91727,-46.94018,199.87444,144.61575
26,21,111.40156,221.4851,-47.53703,203.6644,159.93452
26,22,126.2318,229.43384,-47.992252,206.54413,175.72125
26,23,141.4368,237.32094,-48.257637,208.38707,191.88837
26,24,156.9099,245.24054,-48.420353,209.30544,208.45107
26,25,172.78798,253.20523,-48.454685,209.53505,225.51143
26,26,189.0604,260.81625,-48.468258,209.58476,242.9908
26,27,206.3397,268.70178,-48.4783,209.6627,261.56802
26,28,224.13852,276.9574,-48.518944,209.95103,280.77026
26,29,241.86673,285.59024,-48.529327,210.12439,300.0416
26,30,259.0868,294.19666,-48.52254,210.14662,318.88544
26,31,276.13263,303.16348,-48.529327,210.17998,337.71484
26,32,293.28854,312.71045,-48.529327,210.21863,356.85294
26,33,309.77957,322.45245,-48.53611,210.25781,375.47006
26,34,325.17456,332.20804,-48.5393,210.30753,393.0926
26,35,340.07803,342.8031,-48.549683,210.36313,410.575
26,36,354.43045,354.4283,-48.58361,210.54626,427.928
26,37,367.77936,367.46906,-48.705338,211.1068,444.86923
26,38,380.52924,381.6327,-48.857807,212.42012,461.52588
26,39,392.43884,396.51236,-48.764847,215.0521,477.06238
26,40,403.44894,412.67044,-47.403088,218.41475,490.92038
26,41,413.6412,429.10483,-43.696026,221.33661,502.31958
26,42,424.0521,445.659,-37.83824,223.13992,512.6962
26,43,434.7159,461.6374,-30.65545,224.2603,522.41595
26,44,446.9603,476.8118,-22.81,224.86227,533.0691
26,45,459.85983,492.10626,-14.34564,225.4297,544.04706
26,46,473.06003,506.93884,-4.9318047,225.83556,554.5225
26,47,486.29703,520.5001,5.035936,225.78703,564.3297
26,48,499.13727,532.9912,15.375831,225.54768,573.18994
26,49,512.0628,544.42017,26.199732,225.26913,581.30914
26,50,525.8228,555.6337,37.36288,225.17545,589.7421
26,51,540.1231,566.48224,48.64198,224.96446,598.48816
26,52,555.39,577.5732,59.905647,224.52023,608.4005
26,53,571.1153,588.4765,71.22604,224.07478,618.6096
26,54,586.73914,598.4631,82.542625,223.87976,628.11365
26,55,602.2191,607.38306,93.827286,223.49695,637.0485
26,56,617.79724,615.76685,104.52837,222.98051,646.31726
26,57,633.7905,623.85754,114.25095,222.26865,656.6544
26,58,649.77673,631.49554,122.62247,221.42987,667.8664
26,59,666.6201,639.2017,129.86165,220.91444,680.49536
26,60,684.2991,646.8346,136.13817,222.37006,693.2896
27,1,-2.537585,13.800022,-0.0067854035,0.028132318,14.002496
27,2,-5.541607,27.902504,-0.0067854035,0.06677531,28.380665
27,3,-8.857816,41.659782,-0.013570807,0.105968766,42.48459
27,4,-12.445076,54.72288,-0.016759947,0.1556729,55.96466
27,5,-16.832687,67.91125,-0.027141614,0.21127036,69.75466
27,6,-22.114338,80.98438,-0.06106863,0.3944084,83.55292
27,7,-28.68886,93.70964,-0.18279876,0.95494205,97.03623
27,8,-36.314804,106.401764,-0.33526674,2.2682652,110.17401
27,9,-44.75049,118.75938,-0.2423068,4.900249,122.24925
27,10,-54.449093,130.85579,1.1194539,8.262895,134.59897
27,11,-64.65071,142.51477,4.826516,11.184764,148.57542
27,12,-74.97449,154.46378,10.684299,12.988066,165.38683
27,13,-84.87062,166.56592,17.867088,14.108442,183.8432
27,14,-93.81157,179.77573,25.712542,14.710422,203.79541
27,15,-102.75404,193.62648,34.1769,15.277849,224.85176
27,16,-111.27999,207.63551,43.590736,15.683711,246.63826
27,17,-118.726746,221.24551,53.558475,15.635182,268.2495
27,18,-125.35317,234.13773,63.89837,15.395833,289.2476
27,19,-131.09027,246.74072,74.722275,15.117284,309.85193
27,20,-136.50652,260.0326,85.88542,15.023594,330.88907
27,21,-141.52756,273.69635,97.16452,14.81261,352.12878
27,22,-146.56447,288.33334,108.42819,14.368386,374.27005
27,23,-151.35931,303.33203,119.74858,13.922939,396.55658
27,24,-155.43034,317.9339,131.06517,13.727909,417.87674
27,25,-158.6757,332.05417,142.34982,13.345101,438.3969
27,26,-161.47777,346.10233,153.05092,12.82867,458.25717
27,27,-163.96323,360.45233,162.7735,12.1168,477.59244
27,28,-166.0936,374.65588,171.145,11.278027,495.75534
27,29,-168.09375,389.69202,178.38419,10.762598,513.4535
27,30,-169.8511,405.4977,184.6607,12.218209,529.4784
27,31,-171.03197,421.506,189.66241,16.2021,542.56036
27,32,-171.50175,437.21594,192.797,22.55122,551.9605
27,33,-171.0044,453.30365,194.36754,30.336456,558.92566
27,34,-169.58649,469.24796,195.65967,38.996174,564.37695
27,35,-167.66032,485.2219,197.0295,48.662235,568.84357
27,36,-165.72728,501.6394,198.55309,59.296127,573.0338
27,37,-163.79167,518.30145,200.33842,70.524826,577.1435
27,38,-161.64134,534.5693,202.0442,82.404366,580.27606
27,39,-159.61775,550.15686,203.68031,94.70261,582.60114
27,40,-157.97163,565.0611,205.37378,107.17689,584.5321
27,41,-157.78,579.4481,207.05333,119.90271,586.7583
27,42,-159.99234,593.341,208.89629,132.67334,590.16394
27,43,-164.55057,606.732,210.79199,145.643,594.54614
27,44,-170.36572,619.6313,212.74294,158.73654,599.3298
27,45,-176.55013,632.3263,214.74776,171.52985,604.52246
27,46,-182.83989,644.9147,216.75107,184.20786,609.85547
27,47,-189.1172,657.4058,218.46642,196.88818,614.9804
27,48,-195.29047,669.8376,220.05605,209.45456,620.0526
27,49,-201.40239,682.23865,221.3927,221.53201,625.305
27,50,-207.48279,694.5976,222.96506,233.22482,630.99146
27,51,-213.51347,706.92126,224.71082,245.03903,636.6912
27,52,-219.48907,719.20215,226.37973,256.53146,642.54425
27,53,-225.40556,731.4423,227.95277,267.64096,648.5719
27,54,-231.28642,743.64453,229.46584,278.28497,654.86804
27,55,-237.14449,755.8249,230.86497,288.12115,661.6492
27,56,-242.94658,767.9777,231.99603,297.024,668.8557
27,57,-248.70465,780.086,232.61734,304.55402,676.61035
27,58,-254.41783,792.14923,233.53377,310.54898,685.5914
27,59,-260.10284,804.1735,236.25305,314.9075,696.95795
27,60,-265.7373,816.15735,240.73148,316.98138,711.1169
28,1,12.267245,5.3033037,4.435475,3.6999202,7.9942145
28,2,24.695557,10.085236,7.570048,10.049039,17.125547
28,3,37.94072,14.297775,9.140587,17.834274,29.01645
28,4,51.786083,17.839968,10.432724,26.49399,42.249172
28,5,66.00926,21.0084,11.802549,36.160053,56.284454
28,6,80.68999,24.321976,13.326136,46.79395,71.01323
28,7,95.69819,27.733984,15.111479,58.022644,86.09077
28,8,110.788864,30.915318,16.817263,69.90218,101.73808
28,9,125.436516,34.038803,18.45337,82.200424,117.32406
28,10,139.54735,37.33074,20.14683,94.674706,132.45683
28,11,152.8298,41.81916,21.826387,107.40053,146.50192
28,12,164.93816,48.388622,23.66934,120.171165,158.46013
28,13,175.8285,56.968548,25.565044,133.14082,168.46758
28,14,185.86244,66.55745,27.515991,146.23436,177.26254
28,15,195.58722,76.42153,29.520807,159.02766,185.4773
28,16,205.17838,86.34767,31.524124,171.70567,193.49881
28,17,214.68262,96.229485,33.239475,184.386,201.72551
28,18,224.16464,105.994385,34.829094,196.9524,210.05072
28,19,233.63745,115.6917,36.16576,209.02985,218.4195
28,20,243.08083,125.34534,37.73811,220.72264,226.41216
28,21,252.50705,134.94073,39.483868,232.53685,234.31577
28,22,261.91077,144.47029,41.152786,244.02928,242.16953
28,23,271.29517,153.93098,42.725834,255.13878,249.97392
28,24,280.65533,163.34558,44.238895,265.7828,257.65503
28,25,290.0022,172.73143,45.63803,275.619,265.1409
28,26,299.3411,182.05579,46.76909,284.52182,272.56543
28,27,308.6522,191.324,47.390392,292.05182,280.00684
28,28,317.93536,200.53511,48.306816,298.0468,286.7195
28,29,327.191,209.70674,51.026108,302.40533,291.30756
28,30,336.4248,218.81758,55.504536,304.4792,293.6905
28,31,345.64246,227.86389,61.082886,303.76465,294.50818
28,32,354.81226,236.86502,66.74223,300.30682,294.9732
28,33,363.9702,245.81706,72.265144,294.684,295.7699
28,34,373.114,254.70982,78.36263,288.0457,296.6305
28,35,382.22504,263.5308,85.12223,280.6831,297.5975
28,36,391.32028,272.27484,92.43864,272.80035,298.8821
28,37,400.4035,280.97232,100.05063,264.83676,300.78598
28,38,409.44864,289.62387,107.910065,257.0302,303.295
28,39,418.46127,298.1986,116.106316,249.34238,306.27673
28,40,427.44302,306.69443,124.78669,241.76962,309.54175
28,41,436.37686,315.13895,133.83003,234.20876,313.18408
28,42,445.305,323.5158,143.08371,226.87215,317.2975
28,43,454.22723,331.81943,152.13304,220.15463,322.0713
28,44,463.13324,340.05713,160.44762,213.876,327.9333
28,45,472.0082,348.26553,167.78821,208.14781,334.93698
28,46,480.85837,356.42105,174.66562,202.45227,342.72495
28,47,489.6923,364.51822,181.22427,196.71432,351.1562
28,48,498.49728,372.56857,187.30199,191.30077,360.13962
28,49,507.28925,380.58777,192.76556,186.62509,369.52222
28,50,516.02155,388.58603,197.7695,183.62326,378.54208
28,51,524.4094,396.757,202.85954,182.76656,386.2463
28,52,532.091,405.75702,207.46786,184.2956,392.9699
28,53,539.3395,415.53006,210.90503,187.75421,399.68866
28,54,546.3943,425.8934,212.6232,192.99727,406.99356
28,55,552.5627,437.1012,212.7849,199.16615,414.80362
28,56,557.26373,449.02362,212.3849,205.41151,422.24197
28,57,562.64514,460.67535,211.93079,211.37079,430.29446
28,58,571.1093,471.13504,211.50014,217.05418,440.31335
28,59,582.4982,479.41992,211.1026,222.81863,451.4188
28,60,596.3467,483.82593,210.75269,229.4661,461.93253
29,1,-0.36374834,-0.051543716,5.05272,-0.77669317,5.464794
29,2,-1.2016568,-0.17334081,10.712069,-4.2345185,12.586898
29,3,-2.172367,-0.31433922,16.234978,-9.857362,20.73402
29,4,-3.226895,-0.46519375,22.332468,-16.495657,30.170462
29,5,-4.366541,-0.625602,29.09206,-23.858234,40.73369
29,6,-5.5827985,-0.79244137,36.40847,-31.741,52.16397
29,7,-6.845162,-0.9630247,44.020462,-39.704594,63.939198
29,8,-8.170528,-1.1413875,51.879898,-47.511147,75.869675
29,9,-9.575926,-1.3267189,60.07615,-55.19897,88.0547
29,10,-11.061187,-1.518198,68.756516,-62.771725,100.61243
29,11,-12.618772,-1.7184418,77.79987,-70.3326,113.50522
29,12,-14.229519,-1.9194702,87.05354,-77.66921,126.47641
29,13,-15.897265,-2.1207554,96.10287,-84.38672,138.96661
29,14,-17.623865,-2.3237731,104.41745,-90.665344,150.65959
29,15,-19.395222,-2.53199,111.75804,-96.39355,161.27979
29,16,-21.222803,-2.7434332,118.63545,-102.08909,171.55144
29,17,-23.10402,-2.9560094,125.1941,-107.82703,181.63223
29,18,-25.039942,-3.1723094,131.2718,-113.24058,191.17633
29,19,-27.008047,-3.3898258,136.7354,-117.91626,199.82047
29,20,-29.034996,-3.618134,141.73933,-120.91809,207.17903
29,21,-31.190884,-3.9283416,146.82936,-121.77479,213.49237
29,22,-33.206387,-4.4106436,151.4377,-120.24576,217.97067
29,23,-34.875633,-4.9329557,154.87486,-116.78714,220.26485
29,24,-36.18124,-5.400268,156.59303,-111.544075,220.0646
29,25,-37.20219,-5.8787694,156.75473,-105.375206,217.98814
29,26,-38.126915,-6.4660516,156.35474,-99.12983,215.4291
29,27,-39.06477,-6.9890966,155.90062,-93.17056,213.16367
29,28,-39.493168,-7.1035495,155.46997,-87.48717,210.88422
29,29,-39.297592,-7.1036425,155.07243,-81.72271,208.20113
29,30,-38.67438,-7.311107,154.72252,-75.07526,204.9252
29,31,-37.532364,-7.84184,154.39032,-67.57294,201.00279
29,32,-35.917606,-8.567547,154.04428,-59.539436,196.6816
29,33,-33.65389,-9.489385,153.83026,-51.52965,192.13976
29,34,-30.941813,-10.44142,153.66385,-43.75563,187.58755
29,35,-27.8171,-11.382137,153.56201,-36.440357,183.10188
29,36,-24.306248,-12.13934,153.47713,-30.022297,178.68053
29,37,-22.25255,-12.39429,153.4225,-24.62256,176.10013
29,38,-21.408886,-12.455931,153.4228,-19.282509,174.96492
29,39,-21.122988,-12.470615,153.49307,-13.067739,174.61708
29,40,-21.232107,-12.463554,153.6422,-5.669719,175.00621
29,41,-21.522568,-12.431989,154.11328,2.4288309,176.26343
29,42,-21.572197,-12.42635,154.78778,10.50225,177.84421
29,43,-21.009794,-12.487404,155.45692,18.33412,179.13814
29,44,-20.501453,-12.547923,155.9893,25.867521,180.62318
29,45,-19.731155,-12.647657,156.32574,32.920425,181.85841
29,46,-18.7972,-12.784802,156.5938,39.174862,182.92567
29,47,-17.65886,-12.980876,156.89926,44.682648,183.83585
29,48,-16.017757,-13.318516,157.26848,50.4438,184.64494
29,49,-14.021214,-13.761311,157.91603,56.839844,185.86806
29,50,-11.874892,-14.181592,158.74216,64.24342,187.77821
29,51,-10.080469,-14.494321,160.08437,72.03599,190.90198
29,52,-7.817048,-14.784321,162.22736,79.4126,194.39175
29,53,-5.1849594,-14.902958,164.36917,84.745346,196.66823
29,54,-2.1542768,-14.732055,166.5165,89.76603,198.41794
29,55,1.0114839,-14.357385,167.44957,91.58014,197.29266
29,56,4.4377346,-13.47683,167.49109,91.57614,193.96527
29,57,8.176035,-11.988061,167.50467,91.531715,190.00514
29,58,11.554127,-10.567514,167.51144,91.4873,186.38098
29,59,13.857501,-9.681785,167.51505,91.43692,183.94464
29,60,15.500322,-9.079165,167.52501,91.39244,182.22527
30,1,-0.20951392,6.721184,-0.30179963,6.779555,0.109196305
30,2,-0.3574621,13.555062,-0.64783734,14.813054,1.2910697
30,3,-0.6375598,20.72817,-0.86186635,22.822838,2.1066432
30,4,-1.2653482,28.164623,-1.0282778,30.596859,2.443762
30,5,-2.2723756,35.89466,-1.1301175,37.912132,2.3183925
30,6,-3.9637647,43.847023,-1.214998,44.330193,2.7909086
30,7,-5.969101,50.36484,-1.2696173,49.72993,4.7421784
30,8,-7.9535046,55.817127,-1.2693137,55.06998,6.7258186
30,9,-9.940923,60.930984,-1.1990534,61.28475,8.749024
30,10,-11.795432,65.89744,-1.0499293,68.68277,11.100626
30,11,-13.4074,70.86565,-0.5788394,76.78132,14.126824
30,12,-15.071792,76.08231,0.095653094,84.85474,17.521608
30,13,-16.95337,81.87926,0.7648064,92.68661,20.754097
30,14,-18.758217,87.64244,1.2971839,100.22001,23.67307
30,15,-20.580484,93.677765,1.6336203,107.27291,26.044086
30,16,-22.345354,99.90457,1.9016669,113.52735,27.811834
30,17,-24.007605,106.3762,2.2071302,119.03514,29.111187
30,18,-25.572886,113.406296,2.5763576,124.79629,30.366293
30,19,-27.105116,120.82246,3.2239077,131.19234,32.052834
30,20,-28.85402,128.33852,4.0500345,138.59592,34.465794
30,21,-30.66958,135.46538,5.392241,146.38847,37.67982
30,22,-32.938686,142.94472,7.5352287,153.76509,41.895325
30,23,-35.945824,150.5409,9.677049,159.09784,46.4184
30,24,-39.89098,158.15001,11.824369,164.11852,52.05862
